id,clinic_name,clinic_address_1
4327,"Spears, Williams and Crawford Clinic","No.163/1, 31, Shiva Main Road, Market Road, Rajapalayam, Virudhunagar, Tamil Nadu - 626095. Ph: 04562-9400225"
4328,Flores-Hughes Clinic,"No.185/2, 5, Perumal Nehru Street, Thiruvalluvar Salai, Chidambaram, Cuddalore, Tamil Nadu - 607552. Ph: 04142-8783868"
4329,Smith and Sons Clinic,"No.926/A, 1, APJ Kalam Old Street, Bypass Road, Kancheepuram, Kancheepuram, Tamil Nadu - 631528. Ph: 044-5996089"
4330,Morris-Smith Clinic,"No.978/1, 38, Patel Tank Street, Avinashi Road, Coimbatore, Coimbatore, Tamil Nadu - 641085. Ph: 0422-6632557"
4331,Sweeney-Williams Clinic,"No.645, 39, Mariamman South Street, Mundy Street, Periyakulam, Theni, Tamil Nadu - 625543. Ph: 04546-5480168"
4332,Johnson Inc Clinic,"No.716, 1, Perumal Kamaraj Road, Nehru Street, Chennai, Chennai, Tamil Nadu - 600017. Ph: 044-4599518"
4333,Brown Ltd Clinic,"No.192/A, 6, Gandhi 1st Street, Hospital Street, Nannilam, Tiruvarur, Tamil Nadu - 610900. Ph: 04366-3276757"
4334,"Osborn, Moses and Webb Clinic","No.104/A, 44, Vinayagar Bazaar Street, South Veli Street, KK Nagar, Madurai, Tamil Nadu - 625017. Ph: 0452-6268454"
4335,Barajas Ltd Clinic,"No.292/B, 26, Periyar East Street, Medical College Road, Thiruvaiyaru, Thanjavur, Tamil Nadu - 613005. Ph: 04362-7777267"
4336,Williams-Carlson Clinic,"No.493/A, 21, Indira Hospital Road, Commercial Road, Gudalur, Nilgiris, Tamil Nadu - 643046. Ph: 0423-9688664"
4337,"Wise, Liu and Malone Clinic","No.446, 38, Periyar Cross Street, Kangeyam Road, Tiruppur, Tiruppur, Tamil Nadu - 641663. Ph: 0421-8567056"
4338,"Gibson, Perez and Sexton Clinic","No.369, 38, Anna Old Street, OMR Road, Chengalpet, Chengalpet, Tamil Nadu - 603072. Ph: 044-9908237"
4339,Sanchez Group Clinic,"No.414/2, 6, Vivekananda Market Street, Millerpuram Road, Thoothukudi, Thoothukudi, Tamil Nadu - 628663. Ph: 0461-8177626"
4340,"Fry, Rowe and Santana Clinic","No.92/A, 24, Anna North Street, Collectorate Road, Karambakudi, Pudukottai, Tamil Nadu - 622071. Ph: 04322-6700528"
4341,"Acosta, Faulkner and Ramirez Clinic","No.67/B, 44, Periyar North Street, Tirunelveli Road, Alangulam, Tenkasi, Tamil Nadu - 627847. Ph: 04633-3513479"
4342,Diaz Ltd Clinic,"No.594, 25, Murugan Nehru Street, Junction Main Road, Suramangalam, Salem, Tamil Nadu - 636003. Ph: 0427-5228800"
4343,Thomas PLC Clinic,"No.773/2, 18, Kamaraj 3rd Street, Bypass Road, Tiruvannamalai, Tiruvannamalai, Tamil Nadu - 606225. Ph: 04175-4948495"
4344,"Byrd, Bryan and Coleman Clinic","No.202/2, 43, Shiva School Road, Old Mahabalipuram Road, Velachery, Chennai, Tamil Nadu - 600057. Ph: 044-7741872"
4345,"Johnson, Baker and Carpenter Clinic","No.837/1, 21, Perumal Anna Street, Hospital Road, Sendurai, Ariyalur, Tamil Nadu - 621727. Ph: 04329-2105550"
4346,Hurst and Sons Clinic,"No.220/1, 17, Periyar School Road, Gandhi Nagar, Udayarpalayam, Ariyalur, Tamil Nadu - 621703. Ph: 04329-7907691"
4347,"Watson, Gay and Harrington Clinic","No.50, 38, Shiva West Street, Old Trunk Road, Uthukuli, Tiruppur, Tamil Nadu - 641678. Ph: 0421-9472115"
4348,Peterson-Moody Clinic,"No.483/2, 5, Bharathiar Anna Street, Cauvery Road, Kangeyam, Erode, Tamil Nadu - 638011. Ph: 0424-6311039"
4349,Cervantes-Dennis Clinic,"No.732/2, 11, Vinayagar North Street, Salai Road, Kulithalai, Tiruchirappalli, Tamil Nadu - 620001. Ph: 0431-2077906"
4350,"Gray, Wells and Fletcher Clinic","No.704, 30, MGR School Road, Bypass Road, Uthiramerur, Kancheepuram, Tamil Nadu - 631509. Ph: 044-4961627"
4351,Davis-Shepherd Clinic,"No.195/2, 49, Shiva Tank Street, Cherry Road, Rasipuram, Salem, Tamil Nadu - 636012. Ph: 0427-6935047"
4352,"Cooper, Vasquez and Aguilar Clinic","No.673/A, 44, Anna Nehru Street, Gandhi Nagar, Velachery, Chennai, Tamil Nadu - 600093. Ph: 044-7776949"
4353,Faulkner Ltd Clinic,"No.50, 17, Kamaraj Big Street, Junction Road, Tirunelveli, Tirunelveli, Tamil Nadu - 627008. Ph: 0462-2987781"
4354,"Sanchez, Leonard and Freeman Clinic","No.743, 20, Perumal Main Road, Market Road, Rajapalayam, Virudhunagar, Tamil Nadu - 626050. Ph: 04562-9668841"
4355,Williams-Watson Clinic,"No.848, 25, Mariamman Nehru Street, Nethaji Road, Dharapuram, Erode, Tamil Nadu - 638002. Ph: 0424-9961146"
4356,Wilson Group Clinic,"No.467/A, 11, Subash 2nd Street, Old Bus Stand Road, Kadavur, Karur, Tamil Nadu - 639068. Ph: 04324-3611689"
4357,Phillips LLC Clinic,"No.636, 26, Patel Raja Street, GST Road, Thirukalukundram, Chengalpet, Tamil Nadu - 603188. Ph: 044-9391265"
4358,James Inc Clinic,"No.529/1, 19, Nehru Cross Street, Bypass Road, Polur, Tiruvannamalai, Tamil Nadu - 606572. Ph: 04175-4272767"
4359,Nicholson-Steele Clinic,"No.287/B, 22, Vivekananda 3rd Street, Nethaji Road, Bhavani, Erode, Tamil Nadu - 638004. Ph: 0424-9822799"
4360,"Dixon, Moore and Johnson Clinic","No.93/A, 8, Periyar Raja Street, Courtallam Road, Sankarankovil, Tenkasi, Tamil Nadu - 627813. Ph: 04633-9042438"
4361,Lawrence and Sons Clinic,"No.840/1, 40, Indira 3rd Street, Market Street, Ulundurpet, Kallakurichi, Tamil Nadu - 606210. Ph: 04151-4047308"
4362,Saunders-Morse Clinic,"No.661, 6, Rajaji Raja Street, Mysore Road, Udhagamandalam, Nilgiris, Tamil Nadu - 643053. Ph: 0423-7810065"
4363,"Potts, Chase and Barnes Clinic","No.684/2, 43, Indira New Street, Market Street, Natrampalli, Tirupathur, Tamil Nadu - 635629. Ph: 04179-5992114"
4364,Hubbard-Hines Clinic,"No.52/A, 27, Murugan Kovil Street, Nehru Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641071. Ph: 0422-2543652"
4365,Ortiz PLC Clinic,"No.319/2, 48, Gandhi Old Street, Gandhi Nagar, Gudiyatham, Vellore, Tamil Nadu - 632013. Ph: 0416-2161487"
4366,Obrien LLC Clinic,"No.588/2, 43, Rajiv Gandhi Road, Trichy Road, Annur, Coimbatore, Tamil Nadu - 641015. Ph: 0422-4777251"
4367,"Roach, Nash and Vaughn Clinic","No.124/A, 43, Nehru Periyar Street, West Car Street, Kodavasal, Tiruvarur, Tamil Nadu - 610185. Ph: 04366-5300196"
4368,Clark-Johnson Clinic,"No.927/2, 29, Indira School Road, Old Town Road, Veppanthattai, Perambalur, Tamil Nadu - 621193. Ph: 04328-4180493"
4369,Patterson-Matthews Clinic,"No.278, 3, Rajaji West Street, Gandhi Nagar, Gudiyatham, Vellore, Tamil Nadu - 632014. Ph: 0416-8223826"
4370,Kelley Ltd Clinic,"No.312/1, 32, Perumal New Street, Saradha College Road, Salem, Salem, Tamil Nadu - 636006. Ph: 0427-5948912"
4371,"Dominguez, Thompson and Sellers Clinic","No.174/B, 1, Anna Big Street, Tenkasi Road, Srivilliputhur, Virudhunagar, Tamil Nadu - 626169. Ph: 04562-4003760"
4372,"Robinson, Melton and Long Clinic","No.300/B, 14, Rajiv New Street, Sathyamangalam Road, Annur, Coimbatore, Tamil Nadu - 641035. Ph: 0422-4170749"
4373,Brown-Hobbs Clinic,"No.201/2, 12, Kamaraj Nehru Street, Kamaraj Salai, KK Nagar, Madurai, Tamil Nadu - 625011. Ph: 0452-9107589"
4374,"Wilson, Roberts and Weaver Clinic","No.32, 15, Subash East Street, East Car Street, Tiruvarur, Tiruvarur, Tamil Nadu - 611299. Ph: 04366-9319065"
4375,Harrell-Perkins Clinic,"No.492, 46, Gandhi Market Street, Hospital Street, Nannilam, Tiruvarur, Tamil Nadu - 612317. Ph: 04366-6117367"
4376,"Chang, Anderson and Austin Clinic","No.804/B, 13, Perumal West Street, Big Bazaar Street, Sulur, Coimbatore, Tamil Nadu - 641107. Ph: 0422-2297078"
4377,Berry Inc Clinic,"No.295, 23, Indira New Street, Nethaji Road, Perundurai, Erode, Tamil Nadu - 638003. Ph: 0424-8321635"
4378,Guzman-Lopez Clinic,"No.770/A, 5, Ambedkar Kovil Street, Salem Road, Uthangarai, Krishnagiri, Tamil Nadu - 635046. Ph: 04343-7361711"
4379,"Gonzalez, Juarez and Ferguson Clinic","No.129/1, 43, Perumal 1st Street, Gandhi Road, Periyakulam, Theni, Tamil Nadu - 625577. Ph: 04546-8223846"
4380,Taylor-Burch Clinic,"No.496/A, 40, APJ Kalam Anna Street, Rajiv Gandhi Salai, Velachery, Chennai, Tamil Nadu - 600038. Ph: 044-8454411"
4381,"Hunt, Dixon and Hawkins Clinic","No.319/1, 27, Subash Anna Street, Kalavasal, Anna Nagar, Madurai, Tamil Nadu - 625010. Ph: 0452-7495641"
4382,Wilson-Brown Clinic,"No.1, 27, Ambedkar Raja Street, Kagithapuram, Gudiyatham, Vellore, Tamil Nadu - 632003. Ph: 0416-5901561"
4383,"Flores, Wiggins and Sutton Clinic","No.145/A, 44, Mariamman Ambedkar Road, Sathyamangalam Road, Kinathukadavu, Coimbatore, Tamil Nadu - 641007. Ph: 0422-5391210"
4384,"Barker, Smith and Johnson Clinic","No.629, 14, APJ Kalam West Street, Nehru Street, Gandhipuram, Coimbatore, Tamil Nadu - 641018. Ph: 0422-6624020"
4385,"Shaw, Johnson and Garcia Clinic","No.24/A, 1, Vinayagar 2nd Street, Bazaar Street, Kallakurichi, Villupuram, Tamil Nadu - 605193. Ph: 04146-7385331"
4386,Ewing PLC Clinic,"No.20/2, 36, Indira Main Road, Anna Salai, Nungambakkam, Chennai, Tamil Nadu - 600055. Ph: 044-9090965"
4387,Davis and Sons Clinic,"No.541/B, 41, Vivekananda Tank Street, Kumbakonam Road, Sembanarkoil, Mayiladuthurai, Tamil Nadu - 609033. Ph: 04364-9569673"
4388,Romero-Lewis Clinic,"No.806, 22, Nehru Periyar Street, Market Street, Dharmapuri, Dharmapuri, Tamil Nadu - 636789. Ph: 04342-4359507"
4389,"Dawson, Davis and Johnson Clinic","No.149/2, 6, APJ Kalam Bazaar Street, Gandhi Nagar, Aranthangi, Pudukottai, Tamil Nadu - 622195. Ph: 04322-6454111"
4390,"Cunningham, Cantu and Phelps Clinic","No.795/B, 29, Perumal North Street, Gandhi Street, Srivilliputhur, Virudhunagar, Tamil Nadu - 626187. Ph: 04562-9054808"
4391,"Cook, Mcclain and Morris Clinic","No.957, 46, Indira School Road, Villupuram Road, Ulundurpet, Kallakurichi, Tamil Nadu - 606206. Ph: 04151-3196639"
4392,Reed LLC Clinic,"No.41, 19, Bharathiar Raja Street, Sathyamangalam Road, Singanallur, Coimbatore, Tamil Nadu - 641058. Ph: 0422-3573585"
4393,Miller-Johnson Clinic,"No.264/B, 6, Nehru Main Road, Gandhi Street, Kallakurichi, Villupuram, Tamil Nadu - 605165. Ph: 04146-6781542"
4394,Martinez Ltd Clinic,"No.13/A, 6, Kamaraj Raja Street, Poonamallee High Road, Royapettah, Chennai, Tamil Nadu - 600020. Ph: 044-5150729"
4395,Obrien-Blanchard Clinic,"No.81, 11, Rajiv Big Street, 2nd Cross Street, Chromepet, Chennai, Tamil Nadu - 600066. Ph: 044-5499163"
4396,Morgan Inc Clinic,"No.266/2, 17, Vivekananda Gandhi Road, Nanjikottai Road, Kumbakonam, Thanjavur, Tamil Nadu - 613003. Ph: 04362-8476699"
4397,Cobb Group Clinic,"No.420/2, 5, Patel 1st Street, Perambalur Road, Ariyalur, Ariyalur, Tamil Nadu - 621710. Ph: 04329-6009467"
4398,King-Richmond Clinic,"No.951/B, 50, Vivekananda 2nd Street, Tenkasi Road, Sattur, Virudhunagar, Tamil Nadu - 626119. Ph: 04562-9192841"
4399,"Brooks, Garcia and Perez Clinic","No.538/B, 10, Indira East Street, DB Road, Annur, Coimbatore, Tamil Nadu - 641067. Ph: 0422-6011236"
4400,Scott PLC Clinic,"No.205/B, 41, Ambedkar Raja Street, East Car Street, Tiruvarur, Tiruvarur, Tamil Nadu - 610554. Ph: 04366-6921337"
4401,Moore-Sanchez Clinic,"No.298/2, 49, Vivekananda Old Street, Kamaraj Salai, Paravai, Madurai, Tamil Nadu - 625017. Ph: 0452-7804741"
4402,Carrillo-Byrd Clinic,"No.753/2, 48, Perumal Anna Street, Nehru Street, Chennai, Chennai, Tamil Nadu - 600013. Ph: 044-4383364"
4403,Jones Inc Clinic,"No.696/1, 21, Patel Gandhi Road, Trichy Road, Nilakottai, Dindigul, Tamil Nadu - 624587. Ph: 0451-9965103"
4404,"Salas, Garza and Jones Clinic","No.20/1, 1, Bharathiar West Street, Erode Road, Tiruchengode, Namakkal, Tamil Nadu - 637087. Ph: 04286-5541342"
4405,"Baker, Hoffman and Mcdonald Clinic","No.61, 27, Gandhi North Street, Krishnagiri Road, Dharmapuri, Dharmapuri, Tamil Nadu - 636798. Ph: 04342-8460858"
4406,Warner-Weeks Clinic,"No.702, 44, Indira Cross Street, Mattuthavani Road, Madurai, Madurai, Tamil Nadu - 625011. Ph: 0452-3319201"
4407,Baker-Reynolds Clinic,"No.572/B, 21, Ambedkar 2nd Street, SIPCOT Road, Walajah, Ranipet, Tamil Nadu - 632419. Ph: 04172-2336116"
4408,"Lee, Fox and Ashley Clinic","No.96, 46, Ambedkar Bazaar Street, Sankari Road, Kumarapalayam, Namakkal, Tamil Nadu - 637360. Ph: 04286-2000275"
4409,"Terry, Watson and Stein Clinic","No.899, 29, Nehru East Street, Trichy Road, Gandhipuram, Coimbatore, Tamil Nadu - 641036. Ph: 0422-6089213"
4410,Bennett-Bryan Clinic,"No.181, 29, Perumal West Street, Ayyasamy Road, Thanjavur, Thanjavur, Tamil Nadu - 613001. Ph: 04362-6372261"
4411,Powell Group Clinic,"No.780, 17, Bharathiar Big Street, Market Street, Alangulam, Tenkasi, Tamil Nadu - 627830. Ph: 04633-3955890"
4412,Dorsey Group Clinic,"No.929, 37, Rajiv North Street, Avinashi Road, Sulur, Coimbatore, Tamil Nadu - 641042. Ph: 0422-5889679"
4413,Johnson-Reyes Clinic,"No.444/A, 3, Gandhi Raja Street, Cauvery Road, Gobichettipalayam, Erode, Tamil Nadu - 638003. Ph: 0424-3367756"
4414,"Ho, Best and Gillespie Clinic","No.305, 13, Periyar Old Street, Bazaar Street, Tindivanam, Villupuram, Tamil Nadu - 605554. Ph: 04146-5561740"
4415,Taylor-Davis Clinic,"No.280/1, 33, Periyar Ambedkar Road, Race Course Road, Gandhipuram, Coimbatore, Tamil Nadu - 641039. Ph: 0422-4108388"
4416,Chen-Mann Clinic,"No.635/A, 5, Indira Cross Street, Maruthamalai Road, Pollachi, Coimbatore, Tamil Nadu - 641082. Ph: 0422-5467451"
4417,"Walls, Williams and Sutton Clinic","No.982/A, 8, Rajiv Hospital Road, Nehru Street, Annur, Coimbatore, Tamil Nadu - 641007. Ph: 0422-7166267"
4418,"Daniels, Frey and Vazquez Clinic","No.589/1, 2, Subash 2nd Street, Mount Road, Kodambakkam, Chennai, Tamil Nadu - 600078. Ph: 044-4403575"
4419,Koch-Porter Clinic,"No.409/B, 48, Rajaji South Street, Palani Road, Dindigul, Dindigul, Tamil Nadu - 624672. Ph: 0451-2170255"
4420,Mccarthy and Sons Clinic,"No.223/A, 41, APJ Kalam Tank Street, Railway Station Road, Nilakottai, Dindigul, Tamil Nadu - 624134. Ph: 0451-8700764"
4421,Garcia-Gonzalez Clinic,"No.794/A, 14, Gandhi Kovil Street, Perumal Koil Street, Rasipuram, Salem, Tamil Nadu - 636004. Ph: 0427-9428750"
4422,Bennett PLC Clinic,"No.550/1, 48, Rajaji New Street, Kilnathur Road, Tiruvannamalai, Tiruvannamalai, Tamil Nadu - 606611. Ph: 04175-8193197"
4423,Adams-Smith Clinic,"No.60/1, 23, Kamaraj Bazaar Street, Gandhi Nagar, Wallajah, Vellore, Tamil Nadu - 632005. Ph: 0416-6646714"
4424,Mercer Ltd Clinic,"No.108, 42, Ambedkar Kamaraj Road, Madurai Road, Sivaganga, Sivaganga, Tamil Nadu - 630261. Ph: 04575-3621473"
4425,Kramer Inc Clinic,"No.376, 38, Patel 3rd Street, Big Bazaar Street, Tirupur, Coimbatore, Tamil Nadu - 641009. Ph: 0422-7514231"
4426,Haynes LLC Clinic,"No.303/1, 1, Murugan Ambedkar Road, Hospital Road, Orathanadu, Thanjavur, Tamil Nadu - 613008. Ph: 04362-2221835"
4427,"Phillips, Davis and Hill Clinic","No.616/A, 10, Subash 3rd Street, ECR Road, Chengalpet, Chengalpet, Tamil Nadu - 603184. Ph: 044-5533005"
4428,Nolan PLC Clinic,"No.704/A, 12, Mariamman 1st Street, Ekambaranatha Kovil Street, Kancheepuram, Kancheepuram, Tamil Nadu - 631557. Ph: 044-4410627"
4429,Stewart Group Clinic,"No.976, 5, Kamaraj South Street, Trichy Road, Singanallur, Coimbatore, Tamil Nadu - 641041. Ph: 0422-3756768"
4430,Pacheco Inc Clinic,"No.407/A, 3, Vivekananda Periyar Street, Pillayar Koil Street, Chengalpet, Kancheepuram, Tamil Nadu - 631536. Ph: 044-5398137"
4431,Ayala Ltd Clinic,"No.500/A, 18, Mariamman 1st Street, Station Road, Vikravandi, Villupuram, Tamil Nadu - 605143. Ph: 04146-8196820"
4432,Mendez-Horton Clinic,"No.686, 1, APJ Kalam Ambedkar Road, Trichy Road, Kulithalai, Karur, Tamil Nadu - 639002. Ph: 04324-7565119"
4433,Freeman-Wells Clinic,"No.124, 46, Vivekananda Gandhi Road, Nehru Street, Annur, Coimbatore, Tamil Nadu - 641009. Ph: 0422-6297422"
4434,Anderson Ltd Clinic,"No.134, 38, Rajiv West Street, Old Bus Stand Road, Krishnagiri, Krishnagiri, Tamil Nadu - 635112. Ph: 04343-9583321"
4435,Parker Group Clinic,"No.363, 11, Vinayagar Gandhi Road, Periyar Bus Stand Road, Vadipatti, Madurai, Tamil Nadu - 625002. Ph: 0452-2094643"
4436,"Craig, Bradley and Perez Clinic","No.970, 20, Shiva West Street, Bypass Road, Sriperumbudur, Kancheepuram, Tamil Nadu - 631543. Ph: 044-6988165"
4437,Patterson-Jimenez Clinic,"No.862/B, 1, MGR Cross Street, Commercial Road, Ooty, Nilgiris, Tamil Nadu - 643055. Ph: 0423-4045481"
4438,Mendez-Watts Clinic,"No.132/1, 19, Periyar Periyar Street, Old Trunk Road, Udumalpet, Tiruppur, Tamil Nadu - 641680. Ph: 0421-5139733"
4439,"Gordon, Key and Leonard Clinic","No.442, 5, Rajiv New Street, Salem Road, Pennagaram, Dharmapuri, Tamil Nadu - 636775. Ph: 04342-2834652"
4440,"Jacobs, Fitzgerald and Contreras Clinic","No.754, 7, MGR Old Street, Madurai Road, Rajapalayam, Virudhunagar, Tamil Nadu - 626149. Ph: 04562-9806017"
4441,Morris and Sons Clinic,"No.214/1, 8, APJ Kalam North Street, Market Road, Aravakurichi, Karur, Tamil Nadu - 639004. Ph: 04324-2398680"
4442,"Bailey, Rice and Wolf Clinic","No.475, 48, Rajiv New Street, Shevapet, Namakkal, Salem, Tamil Nadu - 636012. Ph: 0427-6477409"
4443,"Brown, Murphy and Peterson Clinic","No.654/2, 47, Indira North Street, Perumal Koil Street, Fairlands, Salem, Tamil Nadu - 636016. Ph: 0427-2064914"
4444,"Vaughn, Hernandez and Clark Clinic","No.149/A, 6, Subash Gandhi Road, Erode Road, Kulithalai, Karur, Tamil Nadu - 639135. Ph: 04324-8886159"
4445,Hall-Snyder Clinic,"No.628, 48, Subash Anna Street, GST Road, Pondicherry Border, Chengalpet, Tamil Nadu - 603173. Ph: 044-3580465"
4446,Miranda Ltd Clinic,"No.545/A, 23, MGR Gandhi Road, Kagithapuram, Arcot, Vellore, Tamil Nadu - 632010. Ph: 0416-6525997"
4447,Tucker-Morgan Clinic,"No.289/A, 16, Rajaji Hospital Road, Kangeyam Road, Dharapuram, Tiruppur, Tamil Nadu - 641634. Ph: 0421-5953512"
4448,"Meyers, Bailey and Bullock Clinic","No.914, 30, Perumal Main Road, Mattuthavani Road, Paravai, Madurai, Tamil Nadu - 625011. Ph: 0452-6978255"
4449,Hudson LLC Clinic,"No.391/1, 33, Vinayagar Cross Street, Muniaandi Street, Paramakudi, Ramanathapuram, Tamil Nadu - 623530. Ph: 04567-7080043"
4450,Kelley and Sons Clinic,"No.953/1, 45, Anna Bazaar Street, Kagithapuram, Katpadi, Vellore, Tamil Nadu - 632011. Ph: 0416-2632154"
4451,George LLC Clinic,"No.332/A, 1, Kamaraj East Street, Gandhi Street, Srivilliputhur, Virudhunagar, Tamil Nadu - 626113. Ph: 04562-2019321"
4452,Ramsey Group Clinic,"No.106, 6, Bharathiar Gandhi Road, Charing Cross Road, Kotagiri, Nilgiris, Tamil Nadu - 643012. Ph: 0423-8016555"
4453,"Lynch, Fuller and Rodriguez Clinic","No.893/B, 38, Vivekananda West Street, Hospital Street, Mayiladuthurai, Nagapattinam, Tamil Nadu - 611008. Ph: 04365-6207734"
4454,Stanley Ltd Clinic,"No.267/B, 28, Rajaji East Street, Race Course Road, Kinathukadavu, Coimbatore, Tamil Nadu - 641050. Ph: 0422-5448311"
4455,Miller-Boyd Clinic,"No.969, 38, Shiva 2nd Street, Big Bazaar Street, Mettupalayam, Coimbatore, Tamil Nadu - 641036. Ph: 0422-5063911"
4456,Wallace LLC Clinic,"No.697/B, 20, Vivekananda Anna Street, Ammapet, Namakkal, Salem, Tamil Nadu - 636007. Ph: 0427-7407185"
4457,Wallace LLC Clinic,"No.426/1, 31, Rajiv Nehru Street, Trichy Road, Gandhipuram, Coimbatore, Tamil Nadu - 641074. Ph: 0422-7861007"
4458,Gibson Inc Clinic,"No.561, 36, Vivekananda South Street, Hospital Road, Andimadam, Ariyalur, Tamil Nadu - 621730. Ph: 04329-7988282"
4459,Ramsey LLC Clinic,"No.401/2, 27, Murugan Cross Street, Millerpuram Road, Kovilpatti, Thoothukudi, Tamil Nadu - 628739. Ph: 0461-5513246"
4460,Anderson Inc Clinic,"No.670, 16, Anna 1st Street, Old Bus Stand Road, Nilakottai, Dindigul, Tamil Nadu - 624196. Ph: 0451-3987281"
4461,"Smith, Huff and Wheeler Clinic","No.803, 36, Vinayagar Gandhi Road, Old Town Road, Kunnam, Perambalur, Tamil Nadu - 621185. Ph: 04328-8795680"
4462,Franklin Ltd Clinic,"No.914/1, 23, Rajiv Anna Street, Kamaraj Salai, Anna Nagar, Madurai, Tamil Nadu - 625020. Ph: 0452-2131159"
4463,Williams-White Clinic,"No.977, 29, Rajiv Kovil Street, Ekambaranatha Kovil Street, Kancheepuram, Kancheepuram, Tamil Nadu - 631521. Ph: 044-5950396"
4464,Sharp-Powell Clinic,"No.688/A, 18, Shiva Periyar Street, Charing Cross Road, Kotagiri, Nilgiris, Tamil Nadu - 643115. Ph: 0423-2057302"
4465,Shelton-Jackson Clinic,"No.928/B, 3, Murugan West Street, Hospital Road, Ariyalur, Ariyalur, Tamil Nadu - 621720. Ph: 04329-6233748"
4466,Hayes LLC Clinic,"No.558, 13, Mariamman Big Street, Anna Salai, Porur, Chennai, Tamil Nadu - 600103. Ph: 044-7191932"
4467,Cook-Brown Clinic,"No.236/A, 19, MGR Main Road, SIPCOT Road, Hosur, Krishnagiri, Tamil Nadu - 635061. Ph: 04343-9796903"
4468,"Bean, May and Saunders Clinic","No.759/2, 29, Subash School Road, Cumbum Road, Periyakulam, Theni, Tamil Nadu - 625519. Ph: 04546-3992855"
4469,Miles-Fitzpatrick Clinic,"No.125/1, 31, MGR Anna Street, Rajiv Gandhi Salai, Royapettah, Chennai, Tamil Nadu - 600016. Ph: 044-2190519"
4470,Suarez LLC Clinic,"No.526, 32, Anna Periyar Street, Avinashi Road, RS Puram, Coimbatore, Tamil Nadu - 641098. Ph: 0422-4604807"
4471,Sullivan-Contreras Clinic,"No.502/2, 32, Indira Kamaraj Road, Market Street, Sivagiri, Tenkasi, Tamil Nadu - 627852. Ph: 04633-9076479"
4472,Rodriguez Ltd Clinic,"No.327/B, 44, Ambedkar Market Street, GST Road, Perambur, Chennai, Tamil Nadu - 600004. Ph: 044-6895414"
4473,Lawrence Inc Clinic,"No.130, 40, Anna 1st Street, Cross Cut Road, Peelamedu, Coimbatore, Tamil Nadu - 641079. Ph: 0422-2350907"
4474,Velez-Bray Clinic,"No.212/2, 46, Gandhi New Street, Bazaar Street, Ulundurpet, Villupuram, Tamil Nadu - 605173. Ph: 04146-9130300"
4475,Hendrix-Ruiz Clinic,"No.481/A, 43, MGR Anna Street, Oppanakara Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641062. Ph: 0422-5478483"
4476,"Gilmore, Schmidt and Duncan Clinic","No.183, 37, Indira Hospital Road, Erode Road, Kulithalai, Karur, Tamil Nadu - 639045. Ph: 04324-4092944"
4477,Lee and Sons Clinic,"No.32/A, 4, Subash 1st Street, Nehru Street, Saibaba Colony, Coimbatore, Tamil Nadu - 641034. Ph: 0422-8661439"
